Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,RelevantEducationLevel,JobLevel,JobRole,RecruiterScore,MaritalStatus,JobType,NumCompaniesWorked,OverTime,SalaryExpectation,InterviewScore,ResumeScore,RequestedBenefits,TotalWorkingYears,PreferredSkills,YearsAtCurrentCompany,RelevantExperience,MonthlyIncome,Ethnicity,HIRED
33,Travel_Rarely,Research & Development,14,3,Medical,Female,3,1,Research Scientist,2,Married,2756,1,No,13,3,4,1,8,5,8,7,full_time,non-minority,NO
55,Travel_Rarely,Research & Development,14,4,Medical,Male,4,5,Research Director,2,Single,18722,8,No,11,3,4,0,36,3,24,15,full_time,non-minority,NO
52,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,2,5,Manager,3,Married,19999,0,No,14,3,1,1,34,5,33,18,full_time,non-minority,NO
43,Non-Travel,Research & Development,7,3,Medical,Male,4,1,Research Scientist,4,Divorced,2089,4,No,14,3,4,3,7,3,5,4,full_time,non-minority,NO
45,Non-Travel,Research & Development,2,2,Medical,Male,2,4,Manager,4,Married,16792,9,No,23,4,4,1,22,1,20,8,contract,non-minority,NO
37,Travel_Rarely,Research & Development,21,3,Life Sciences,Male,4,1,Research Scientist,1,Married,3564,1,Yes,12,3,1,1,8,3,8,7,contract,non-minority,NO
38,Travel_Rarely,Research & Development,2,4,Life Sciences,Male,3,2,Manufacturing Director,3,Married,6553,9,No,14,3,2,0,14,3,1,0,contract,minority,NO
27,Travel_Frequently,Research & Development,1,1,Technical Degree,Male,2,2,Manufacturing Director,1,Married,4298,5,No,19,3,3,1,6,1,2,2,contract,non-minority,NO
49,Non-Travel,Research & Development,18,4,Life Sciences,Male,3,2,Manufacturing Director,4,Divorced,6804,1,Yes,15,3,1,2,7,0,7,7,contract,non-minority,NO
38,Travel_Rarely,Research & Development,29,1,Medical,Male,3,2,Healthcare Representative,1,Married,6673,7,Yes,19,3,2,0,17,2,1,0,full_time,minority,NO
36,Travel_Frequently,Research & Development,18,1,Medical,Female,3,1,Laboratory Technician,4,Single,2153,1,No,13,3,1,0,8,2,8,1,contract,non-minority,NO
40,Non-Travel,Research & Development,9,5,Life Sciences,Male,2,2,Healthcare Representative,4,Married,4876,9,No,14,3,4,1,5,5,3,2,full_time,non-minority,NO
46,Travel_Rarely,Research & Development,1,4,Medical,Male,3,3,Healthcare Representative,1,Divorced,9396,7,No,16,3,3,1,17,3,4,2,full_time,non-minority,NO
30,Travel_Rarely,Research & Development,3,3,Technical Degree,Female,3,1,Research Scientist,1,Single,2657,5,Yes,11,3,3,0,8,5,5,2,full_time,non-minority,NO
41,Travel_Rarely,Sales,6,3,Life Sciences,Female,3,3,Manager,4,Single,13591,3,Yes,18,3,3,0,16,3,1,0,contract,minority,NO
30,Travel_Frequently,Sales,26,4,Marketing,Female,2,2,Sales Executive,1,Single,6696,5,No,15,3,3,0,9,5,6,3,full_time,non-minority,NO
54,Travel_Rarely,Sales,3,3,Marketing,Female,3,2,Sales Executive,1,Married,5940,2,No,14,3,4,1,16,4,6,2,full_time,non-minority,NO
33,Travel_Rarely,Research & Development,4,4,Medical,Female,2,1,Research Scientist,2,Married,2622,6,No,21,4,4,0,7,3,3,2,contract,non-minority,NO
37,Travel_Frequently,Research & Development,11,3,Other,Male,3,3,Research Director,4,Divorced,12185,1,Yes,14,3,3,3,10,1,10,8,full_time,non-minority,NO
38,Travel_Rarely,Sales,3,3,Life Sciences,Male,3,3,Sales Executive,3,Divorced,10609,0,No,12,3,3,2,17,6,16,10,full_time,non-minority,NO
59,Travel_Rarely,Research & Development,3,3,Life Sciences,Male,2,1,Research Scientist,4,Married,2177,3,No,17,3,1,1,7,6,1,0,full_time,non-minority,NO
37,Travel_Frequently,Sales,4,4,Marketing,Male,3,1,Sales Representative,4,Divorced,2793,4,No,17,3,3,1,13,2,9,8,full_time,non-minority,NO
29,Travel_Rarely,Research & Development,18,1,Medical,Male,2,1,Research Scientist,4,Single,2389,1,Yes,13,3,3,0,4,3,4,3,full_time,non-minority,NO
52,Travel_Rarely,Research & Development,2,3,Life Sciences,Female,2,1,Laboratory Technician,4,Single,3212,7,No,15,3,2,0,6,3,2,2,full_time,non-minority,NO
42,Travel_Rarely,Research & Development,4,2,Technical Degree,Male,3,5,Manager,4,Married,19232,1,No,11,3,4,0,22,3,22,17,full_time,non-minority,NO
59,Travel_Rarely,Human Resources,6,2,Medical,Male,3,1,Human Resources,3,Married,2267,8,No,17,3,4,0,7,2,2,2,contract,non-minority,NO
33,Travel_Rarely,Research & Development,2,2,Life Sciences,Female,3,1,Laboratory Technician,1,Married,2707,7,No,20,4,1,0,13,3,9,7,full_time,non-minority,NO
52,Non-Travel,Sales,2,4,Life Sciences,Male,2,5,Manager,3,Single,19068,1,Yes,18,3,4,0,33,2,33,7,contract,non-minority,NO
32,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,2,1,Laboratory Technician,3,Single,3730,0,Yes,14,3,4,0,4,2,3,2,full_time,non-minority,NO
39,Travel_Rarely,Research & Development,1,4,Medical,Female,3,1,Laboratory Technician,3,Divorced,2232,7,No,14,3,3,3,7,1,3,2,full_time,non-minority,NO
32,Non-Travel,Sales,26,4,Marketing,Male,3,2,Sales Executive,4,Married,4465,0,No,18,3,1,0,4,2,3,2,full_time,non-minority,NO
41,Travel_Rarely,Research & Development,19,2,Life Sciences,Male,3,2,Research Scientist,1,Divorced,3072,2,No,16,3,1,2,17,2,1,0,full_time,minority,NO
40,Travel_Rarely,Research & Development,24,2,Technical Degree,Male,3,2,Research Scientist,4,Divorced,3319,1,No,17,3,1,2,9,3,9,8,full_time,non-minority,NO
45,Travel_Rarely,Research & Development,1,3,Other,Male,4,5,Manager,4,Married,19202,0,No,11,3,3,1,25,2,24,0,full_time,non-minority,NO
31,Travel_Frequently,Research & Development,3,4,Medical,Male,3,3,Research Director,3,Divorced,13675,9,No,12,3,1,1,9,3,2,2,contract,non-minority,NO
33,Travel_Rarely,Research & Development,5,4,Life Sciences,Female,2,1,Research Scientist,4,Married,2911,1,No,13,3,3,1,2,2,2,2,full_time,non-minority,NO
34,Travel_Rarely,Research & Development,2,4,Life Sciences,Male,2,2,Manufacturing Director,1,Married,5957,6,No,13,3,2,1,13,3,11,9,full_time,non-minority,NO
37,Travel_Rarely,Research & Development,1,2,Medical,Female,2,1,Research Scientist,1,Married,3920,2,No,14,3,1,1,17,2,3,1,contract,non-minority,NO
45,Travel_Frequently,Research & Development,7,4,Life Sciences,Male,4,2,Manufacturing Director,3,Married,6434,4,No,17,3,4,1,9,1,3,2,full_time,non-minority,NO
37,Travel_Frequently,Research & Development,10,3,Medical,Male,3,3,Manufacturing Director,3,Divorced,10048,6,No,11,3,2,2,17,5,1,0,full_time,non-minority,NO
42,Travel_Rarely,Research & Development,17,2,Life Sciences,Female,4,2,Research Scientist,1,Single,6545,3,Yes,13,3,3,0,10,1,3,2,contract,non-minority,NO
29,Travel_Rarely,Sales,20,2,Marketing,Male,3,2,Sales Executive,4,Divorced,6931,2,No,14,3,4,1,10,2,3,2,full_time,non-minority,NO
25,Travel_Rarely,Research & Development,1,3,Life Sciences,Female,3,2,Manufacturing Director,3,Married,4898,0,No,12,3,4,2,5,3,4,2,contract,non-minority,NO
42,Travel_Rarely,Research & Development,2,3,Medical,Female,2,1,Laboratory Technician,1,Divorced,2593,0,Yes,11,3,3,1,10,4,9,6,full_time,non-minority,NO
40,Travel_Rarely,Research & Development,2,2,Medical,Male,3,5,Research Director,3,Divorced,19436,0,No,19,3,4,1,22,5,21,7,contract,non-minority,NO
51,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,3,1,Research Scientist,4,Married,2723,1,No,11,3,2,0,1,0,1,0,full_time,non-minority,NO
31,Travel_Frequently,Research & Development,29,2,Medical,Male,2,1,Laboratory Technician,2,Single,3479,0,No,11,3,2,0,6,2,5,4,full_time,non-minority,NO
32,Travel_Frequently,Research & Development,7,3,Life Sciences,Male,4,1,Laboratory Technician,2,Married,2794,1,No,20,4,3,0,5,3,5,1,contract,non-minority,NO
32,Travel_Rarely,Research & Development,2,1,Technical Degree,Male,2,2,Laboratory Technician,1,Single,2176,4,No,13,3,4,0,9,5,6,2,contract,non-minority,NO
28,Travel_Rarely,Research & Development,2,4,Life Sciences,Male,3,1,Laboratory Technician,3,Single,3485,2,No,11,3,3,0,5,5,0,0,contract,minority,NO
29,Travel_Rarely,Sales,2,3,Medical,Male,2,2,Sales Executive,2,Married,6644,2,No,19,3,2,2,10,2,0,0,contract,non-minority,NO
31,Travel_Rarely,Research & Development,23,3,Medical,Male,2,2,Healthcare Representative,4,Married,5582,0,No,21,4,2,1,10,2,9,0,full_time,non-minority,NO
25,Non-Travel,Research & Development,5,2,Life Sciences,Male,4,2,Healthcare Representative,1,Divorced,4000,1,No,12,3,4,2,6,2,6,3,full_time,non-minority,NO
45,Travel_Rarely,Research & Development,20,2,Medical,Male,3,4,Healthcare Representative,4,Married,13496,0,Yes,14,3,2,0,21,2,20,7,full_time,non-minority,NO
55,Travel_Rarely,Research & Development,1,3,Medical,Male,3,5,Manager,1,Single,19045,0,Yes,14,3,3,0,37,2,36,10,full_time,non-minority,NO
47,Non-Travel,Research & Development,29,4,Life Sciences,Male,3,3,Manager,2,Married,11849,1,Yes,12,3,4,1,10,2,10,7,full_time,non-minority,NO
28,Travel_Rarely,Research & Development,9,3,Medical,Male,3,1,Research Scientist,4,Married,2070,1,No,23,4,4,1,5,3,5,2,full_time,non-minority,NO
37,Travel_Rarely,Sales,6,4,Medical,Male,3,2,Sales Executive,4,Married,6502,4,No,14,3,2,1,7,5,5,4,full_time,non-minority,NO
21,Travel_Rarely,Research & Development,3,2,Medical,Male,2,1,Research Scientist,3,Single,3230,1,No,17,3,1,0,3,4,3,2,full_time,non-minority,NO
35,Travel_Rarely,Research & Development,22,3,Life Sciences,Female,4,3,Manager,2,Divorced,11996,7,No,18,3,2,1,10,6,7,7,full_time,non-minority,NO
38,Travel_Rarely,Sales,7,2,Medical,Female,4,2,Sales Executive,1,Divorced,5605,1,Yes,24,4,3,1,8,3,8,0,full_time,non-minority,NO
26,Travel_Frequently,Research & Development,11,2,Medical,Male,3,2,Healthcare Representative,1,Married,4741,1,Yes,13,3,3,1,5,3,5,3,full_time,non-minority,NO
37,Travel_Rarely,Research & Development,1,3,Life Sciences,Female,3,1,Research Scientist,4,Single,2115,1,No,12,3,2,0,17,3,17,12,full_time,non-minority,NO
44,Travel_Frequently,Research & Development,24,3,Life Sciences,Male,3,1,Laboratory Technician,3,Divorced,3161,3,Yes,22,4,4,1,19,0,1,0,full_time,non-minority,NO
38,Travel_Rarely,Research & Development,23,4,Life Sciences,Male,3,2,Healthcare Representative,4,Divorced,5745,9,No,14,3,2,1,10,2,2,2,full_time,non-minority,NO
26,Travel_Rarely,Research & Development,16,4,Medical,Male,3,1,Laboratory Technician,2,Divorced,2373,2,Yes,13,3,4,1,5,2,3,2,full_time,non-minority,NO
28,Travel_Rarely,Research & Development,8,2,Life Sciences,Female,3,1,Research Scientist,4,Single,3310,1,No,21,4,4,0,5,3,5,3,full_time,non-minority,NO
49,Travel_Frequently,Research & Development,10,4,Life Sciences,Female,3,5,Research Director,1,Single,18665,9,Yes,11,3,4,0,22,4,3,2,full_time,non-minority,NO
31,Travel_Frequently,Sales,5,3,Marketing,Female,3,1,Sales Representative,2,Divorced,2789,1,No,11,3,3,1,2,5,2,2,full_time,non-minority,NO
26,Travel_Rarely,Sales,4,4,Marketing,Male,2,2,Sales Executive,4,Single,5828,1,Yes,12,3,2,0,8,0,8,7,full_time,non-minority,NO
37,Travel_Frequently,Research & Development,9,3,Medical,Male,3,1,Research Scientist,4,Married,2326,1,Yes,12,3,3,3,4,3,4,2,full_time,non-minority,NO
18,Travel_Rarely,Research & Development,3,3,Life Sciences,Male,3,1,Laboratory Technician,3,Single,1420,1,No,13,3,3,0,0,2,0,0,full_time,non-minority,NO
36,Travel_Frequently,Research & Development,18,4,Life Sciences,Male,4,1,Laboratory Technician,4,Married,3688,4,No,18,3,4,2,4,2,1,0,contract,minority,NO
41,Travel_Rarely,Sales,2,4,Life Sciences,Male,3,4,Manager,2,Single,16015,1,No,19,3,2,0,22,2,22,10,full_time,non-minority,NO
18,Travel_Rarely,Sales,10,3,Medical,Female,2,1,Sales Representative,3,Single,1200,1,No,12,3,1,0,0,2,0,0,contract,non-minority,NO
28,Travel_Rarely,Research & Development,16,2,Medical,Male,4,2,Healthcare Representative,1,Single,5661,0,No,19,3,3,0,9,2,8,3,full_time,non-minority,NO
58,Non-Travel,Research & Development,1,4,Life Sciences,Male,1,2,Healthcare Representative,3,Divorced,5660,2,Yes,13,3,4,1,12,2,5,3,full_time,non-minority,NO
31,Travel_Rarely,Research & Development,5,4,Technical Degree,Male,3,1,Research Scientist,4,Married,4821,0,Yes,12,3,3,1,6,4,5,2,contract,non-minority,NO
31,Travel_Rarely,Human Resources,2,3,Human Resources,Male,2,2,Human Resources,1,Married,6410,3,No,12,3,4,0,9,1,2,2,full_time,non-minority,NO
45,Travel_Frequently,Research & Development,7,3,Life Sciences,Male,3,3,Laboratory Technician,1,Divorced,5210,1,No,18,3,1,1,24,2,24,9,full_time,non-minority,NO
31,Travel_Rarely,Research & Development,2,4,Life Sciences,Male,3,1,Research Scientist,4,Divorced,2695,0,Yes,18,3,2,1,3,2,2,2,full_time,non-minority,NO
39,Travel_Rarely,Research & Development,10,1,Medical,Male,3,4,Manager,1,Married,17068,1,Yes,14,3,4,0,21,3,21,9,contract,non-minority,NO
27,Travel_Rarely,Research & Development,5,3,Life Sciences,Female,3,1,Research Scientist,2,Single,2478,1,Yes,12,3,2,0,4,2,4,3,full_time,non-minority,NO
32,Travel_Rarely,Sales,8,2,Technical Degree,Female,2,2,Sales Executive,2,Married,5228,1,Yes,11,3,4,0,13,2,13,12,contract,non-minority,NO
27,Travel_Rarely,Sales,2,3,Life Sciences,Male,3,2,Sales Executive,3,Single,4478,1,Yes,11,3,1,0,5,3,5,4,full_time,non-minority,NO
28,Travel_Rarely,Research & Development,2,4,Medical,Male,1,1,Research Scientist,4,Married,3464,5,Yes,13,3,4,0,5,4,3,2,full_time,non-minority,NO
39,Travel_Rarely,Sales,3,2,Medical,Female,3,2,Sales Executive,3,Married,5238,4,Yes,18,3,1,0,12,3,1,0,full_time,minority,NO
33,Travel_Frequently,Sales,10,3,Marketing,Male,2,2,Sales Executive,4,Single,4682,3,No,14,3,3,0,9,6,7,7,full_time,non-minority,NO
47,Travel_Rarely,Research & Development,5,5,Life Sciences,Male,3,5,Research Director,3,Married,18300,4,No,11,3,2,1,21,2,3,2,full_time,non-minority,NO
43,Travel_Frequently,Research & Development,10,4,Life Sciences,Female,2,2,Laboratory Technician,3,Divorced,5257,1,No,11,3,2,1,9,3,9,7,full_time,non-minority,NO
54,Travel_Frequently,Research & Development,20,4,Life Sciences,Female,3,2,Research Scientist,3,Single,4869,3,No,12,3,4,0,20,4,4,3,full_time,non-minority,NO
43,Travel_Rarely,Research & Development,7,3,Life Sciences,Female,3,3,Healthcare Representative,1,Married,9985,8,No,16,3,1,1,10,1,1,0,contract,minority,NO
40,Travel_Rarely,Sales,1,2,Medical,Male,1,2,Sales Executive,4,Married,7457,2,Yes,22,4,3,3,6,2,4,3,full_time,non-minority,NO
29,Travel_Rarely,Research & Development,8,4,Other,Male,1,1,Laboratory Technician,1,Married,2119,1,Yes,11,3,4,0,7,4,7,7,full_time,non-minority,NO
29,Travel_Rarely,Research & Development,9,5,Other,Male,2,1,Laboratory Technician,4,Single,3983,0,No,17,3,3,0,4,2,3,2,full_time,non-minority,NO
30,Travel_Rarely,Sales,5,3,Marketing,Female,2,2,Sales Executive,3,Divorced,6118,1,No,13,3,3,3,10,2,10,9,contract,non-minority,NO
27,Travel_Rarely,Sales,8,4,Marketing,Female,3,2,Sales Executive,2,Married,6214,1,No,18,3,1,1,8,3,8,7,contract,non-minority,NO
23,Travel_Rarely,Research & Development,26,1,Life Sciences,Male,3,1,Research Scientist,4,Divorced,2904,1,No,12,3,3,2,4,2,4,2,contract,non-minority,NO
41,Travel_Rarely,Research & Development,6,3,Medical,Male,2,2,Manufacturing Director,2,Single,6032,6,Yes,15,3,4,0,8,3,5,4,contract,non-minority,NO
47,Travel_Frequently,Sales,4,1,Medical,Male,3,2,Sales Representative,3,Single,2976,3,No,19,3,1,0,5,3,0,0,full_time,non-minority,NO
42,Travel_Rarely,Research & Development,23,5,Life Sciences,Female,3,4,Research Director,4,Single,15992,2,No,14,3,2,0,16,2,1,0,full_time,minority,NO
42,Travel_Rarely,Human Resources,2,1,Technical Degree,Male,3,1,Human Resources,3,Divorced,2696,0,Yes,11,3,3,1,4,5,3,2,full_time,non-minority,NO
48,Travel_Rarely,Sales,29,1,Medical,Female,3,3,Manager,3,Married,12504,3,No,21,4,2,1,15,3,0,0,full_time,minority,NO
37,Travel_Rarely,Research & Development,6,3,Medical,Male,4,2,Research Scientist,1,Divorced,5974,4,Yes,13,3,1,2,13,2,7,7,full_time,non-minority,NO
30,Non-Travel,Sales,25,2,Technical Degree,Female,3,2,Sales Executive,3,Married,4736,7,Yes,12,3,2,1,4,2,2,2,full_time,non-minority,NO
42,Travel_Rarely,Research & Development,2,4,Other,Male,2,2,Healthcare Representative,4,Single,6781,3,No,23,4,2,0,14,6,1,0,full_time,minority,NO
21,Travel_Frequently,Sales,1,1,Technical Degree,Female,2,1,Sales Representative,2,Single,2174,1,Yes,11,3,3,0,3,3,3,2,full_time,non-minority,NO
36,Non-Travel,Sales,1,5,Medical,Female,3,2,Sales Executive,4,Single,6653,4,No,15,3,2,0,7,6,1,0,contract,minority,NO
57,Travel_Rarely,Research & Development,1,4,Medical,Male,3,2,Healthcare Representative,3,Married,6755,2,No,11,3,3,0,15,2,3,2,full_time,non-minority,NO
21,Non-Travel,Sales,9,2,Medical,Male,3,1,Sales Representative,4,Single,2610,1,No,24,4,3,0,3,3,3,2,full_time,non-minority,NO
37,Travel_Rarely,Research & Development,10,3,Medical,Female,3,1,Laboratory Technician,1,Married,3452,6,No,20,4,2,1,17,3,5,4,full_time,non-minority,NO
46,Non-Travel,Research & Development,7,4,Medical,Female,3,2,Manufacturing Director,3,Married,5258,2,No,14,3,3,0,7,2,1,0,contract,minority,NO
50,Travel_Rarely,Research & Development,10,3,Technical Degree,Male,2,3,Healthcare Representative,4,Single,10496,6,No,15,3,4,0,20,2,4,3,full_time,non-minority,NO
31,Travel_Rarely,Research & Development,9,4,Life Sciences,Male,2,1,Research Scientist,2,Single,2657,0,Yes,16,3,4,0,3,5,2,2,full_time,non-minority,NO
21,Travel_Rarely,Sales,12,3,Life Sciences,Female,4,1,Sales Representative,2,Single,2716,1,No,15,3,4,0,1,0,1,0,full_time,minority,NO
29,Travel_Rarely,Research & Development,23,3,Life Sciences,Male,3,1,Research Scientist,4,Single,2201,9,No,16,3,4,0,6,4,3,2,full_time,non-minority,NO
35,Travel_Rarely,Research & Development,9,4,Life Sciences,Male,2,2,Healthcare Representative,2,Single,6540,9,No,19,3,3,0,10,5,1,1,full_time,non-minority,NO
28,Travel_Rarely,Sales,9,4,Life Sciences,Male,3,2,Sales Executive,4,Single,5253,1,No,16,3,4,0,7,1,7,5,full_time,non-minority,NO
36,Travel_Rarely,Research & Development,2,3,Life Sciences,Female,3,1,Research Scientist,3,Married,2543,4,No,13,3,2,1,6,3,2,2,full_time,non-minority,NO
34,Non-Travel,Sales,19,3,Marketing,Male,4,2,Sales Executive,4,Single,5304,8,Yes,13,3,2,0,9,3,5,2,full_time,non-minority,NO
24,Travel_Rarely,Sales,10,4,Marketing,Female,3,2,Sales Executive,3,Divorced,4260,1,Yes,12,3,4,1,5,2,5,2,full_time,non-minority,NO
30,Travel_Rarely,Sales,2,1,Technical Degree,Male,3,1,Sales Representative,2,Married,2476,1,No,18,3,1,1,1,3,1,0,full_time,minority,NO
26,Travel_Frequently,Research & Development,3,1,Technical Degree,Male,3,1,Research Scientist,1,Single,3102,0,No,22,4,3,0,7,2,6,4,full_time,non-minority,NO
30,Travel_Frequently,Research & Development,4,3,Technical Degree,Male,3,1,Research Scientist,4,Single,2285,9,Yes,23,4,3,0,3,4,1,0,full_time,non-minority,NO
37,Travel_Rarely,Research & Development,14,3,Life Sciences,Female,3,1,Laboratory Technician,1,Divorced,3034,1,No,12,3,3,1,18,2,18,7,contract,non-minority,NO
42,Travel_Rarely,Research & Development,1,4,Life Sciences,Female,3,1,Laboratory Technician,1,Divorced,2576,3,No,16,3,2,1,8,5,5,2,full_time,non-minority,NO
43,Travel_Rarely,Research & Development,12,3,Life Sciences,Male,2,4,Research Director,2,Divorced,14336,1,No,11,3,3,1,25,3,25,10,full_time,non-minority,NO
40,Travel_Rarely,Research & Development,2,3,Medical,Female,2,2,Laboratory Technician,3,Married,3448,6,No,22,4,2,1,20,3,1,0,full_time,minority,NO
54,Travel_Rarely,Research & Development,5,2,Medical,Male,3,5,Research Director,1,Married,19406,4,No,11,3,3,1,24,4,4,2,full_time,non-minority,NO
34,Non-Travel,Sales,4,4,Marketing,Female,3,2,Sales Executive,3,Married,6538,9,No,15,3,1,1,6,3,3,2,full_time,non-minority,NO
43,Travel_Frequently,Research & Development,21,3,Medical,Male,3,1,Laboratory Technician,4,Married,2258,7,No,20,4,1,1,8,1,3,2,full_time,non-minority,NO
43,Travel_Rarely,Research & Development,8,4,Other,Female,3,2,Healthcare Representative,3,Divorced,4522,4,Yes,14,3,4,0,8,3,5,2,contract,non-minority,NO
31,Travel_Rarely,Research & Development,1,2,Life Sciences,Male,2,1,Laboratory Technician,1,Married,2218,1,No,12,3,3,1,4,3,4,2,full_time,non-minority,NO
39,Travel_Frequently,Research & Development,1,1,Life Sciences,Male,3,5,Manager,3,Divorced,19197,1,Yes,14,3,3,1,21,3,21,8,full_time,non-minority,NO
56,Travel_Frequently,Sales,6,3,Life Sciences,Female,4,4,Sales Executive,1,Married,13212,9,No,11,3,4,3,36,0,7,7,full_time,non-minority,NO
30,Travel_Rarely,Sales,12,3,Technical Degree,Female,3,2,Sales Executive,3,Single,6577,0,No,11,3,2,0,6,6,5,4,full_time,non-minority,NO
41,Travel_Rarely,Sales,1,3,Marketing,Male,4,3,Sales Executive,1,Married,8392,1,No,16,3,3,1,10,2,10,7,full_time,non-minority,NO
28,Travel_Rarely,Research & Development,17,2,Medical,Male,3,2,Laboratory Technician,1,Divorced,4558,1,No,12,3,4,1,10,2,10,0,full_time,non-minority,NO
25,Travel_Rarely,Research & Development,3,3,Medical,Male,3,1,Laboratory Technician,1,Married,4031,5,No,13,3,3,1,6,5,2,2,full_time,non-minority,NO
45,Travel_Rarely,Research & Development,10,2,Life Sciences,Male,3,1,Research Scientist,4,Married,2654,3,No,21,4,4,2,8,3,2,2,full_time,non-minority,NO
30,Travel_Rarely,Research & Development,2,3,Life Sciences,Female,1,2,Manufacturing Director,4,Single,6091,2,No,20,4,3,0,11,2,5,4,full_time,non-minority,NO
60,Travel_Rarely,Research & Development,7,3,Life Sciences,Female,3,5,Manager,1,Married,19566,5,No,11,3,4,0,33,5,29,8,full_time,non-minority,NO
